id,title,category,description,image_url,link,posted
1XGushvst1Gd4fJaitgrmT0g94HhfrcUi,טלאים צבעוניים בשוק,מונטנגרו,שטיחים וטלאים מסורתיים עם צבעים עוצמתיים תלויים בשוק,https://drive.google.com/thumbnail?id=1XGushvst1Gd4fJaitgrmT0g94HhfrcUi&sz=w600,https://amitphotos.com,FALSE
1kFhLNVLTM7SKYxWuV2gzEIyWrwdfkwcW,דמויות סנטה קלאוס מעוטרות,מונטנגרו,פסלוני סנטה קלאוס צבעוניים וגמלים מעוטרים בזהב ואדום,https://drive.google.com/thumbnail?id=1kFhLNVLTM7SKYxWuV2gzEIyWrwdfkwcW&sz=w600,https://amitphotos.com,FALSE
1F83TrJE58tuYvpjoTEppO4sLlR_B9h6I,חתול בנח על הרחוב,מונטנגרו,חתול אדום לבן שוכב על מדרכה מרוצפת בדוגמת משבצות,https://drive.google.com/thumbnail?id=1F83TrJE58tuYvpjoTEppO4sLlR_B9h6I&sz=w600,https://amitphotos.com,FALSE
1aSyJCX8VuJlc28OQ8pT4HXrzZhQvy8qo,נורות טורקיות כחולות,מונטנגרו,מנורות מוזאיקה מסורתיות בצבעים חמים וכחול עוצר נשימה,https://drive.google.com/thumbnail?id=1aSyJCX8VuJlc28OQ8pT4HXrzZhQvy8qo&sz=w600,https://amitphotos.com,FALSE
19Q-SGNEyuCzAc8cbmMMeXeSzVpaFJazV,אגם שקט בסלובקיה,סלובקיה,אגם שקט משתקף בין יערות צפופים ועצים הופכים צבע לסתיו,https://drive.google.com/thumbnail?id=19Q-SGNEyuCzAc8cbmMMeXeSzVpaFJazV&sz=w600,https://amitphotos.com,FALSE
1mplPGZRcTguwJ24aQWKWgltTHsudEIr2,פסל כבש עתיק,סלובקיה,"פסל מתכת של ראש כבש עם קרניים מעוקלות, עיצוב מסורתי סלובקי",https://drive.google.com/thumbnail?id=1mplPGZRcTguwJ24aQWKWgltTHsudEIr2&sz=w600,https://amitphotos.com,FALSE
1_Veq6buDjoWYBjz49v9w2_RFFZ4Zu_Cd,בית ציפור עתיק בסלובקיה,סלובקיה,בית ציפור עץ עם חור עגול על גג רעפים בשלל צבעים,https://drive.google.com/thumbnail?id=1_Veq6buDjoWYBjz49v9w2_RFFZ4Zu_Cd&sz=w600,https://amitphotos.com,FALSE
1nUCTMYuPdBqMshHRz2ThiXe4R5qc63TY,חלון עתיק בגג סלובקי,סלובקיה,חלון מעץ עתיק בגג אריחים מכוסה טחב בסלובקיה,https://drive.google.com/thumbnail?id=1nUCTMYuPdBqMshHRz2ThiXe4R5qc63TY&sz=w600,https://amitphotos.com,FALSE
16z-bJaEjNcwUpviw28lgDiAV_NMug-Ic,נוף הרים סלובקי,סלובקיה,"שדות ירוקים וצוקי אורנים בהרי סלובקיה, צילום אווירי",https://drive.google.com/thumbnail?id=16z-bJaEjNcwUpviw28lgDiAV_NMug-Ic&sz=w600,https://amitphotos.com,FALSE
1wEW9UC71Dnca2E6WYWw5qqt4nWAuhlJn,נוף סלובקי בסתיו,סלובקיה,שדה ירוק מתוך יער צפוף בעונת הסתיו הקדומה,https://drive.google.com/thumbnail?id=1wEW9UC71Dnca2E6WYWw5qqt4nWAuhlJn&sz=w600,https://amitphotos.com,FALSE
14v7JbtjQX03bOhyywk4w3VwiWFtq5vRq,בית עץ סלובקי,סלובקיה,בית עץ מסורתי עם חלונות אפלים וערימת עצים בחזית,https://drive.google.com/thumbnail?id=14v7JbtjQX03bOhyywk4w3VwiWFtq5vRq&sz=w600,https://amitphotos.com,FALSE
1taihR0eG_8acGVbfe76QQ0d_v20A1Pq1,בית עתיק בסלובקיה,סלובקיה,חזית עץ מעוטרת בדוגמאות אתניות מסורתיות וחלונות עתיקים,https://drive.google.com/thumbnail?id=1taihR0eG_8acGVbfe76QQ0d_v20A1Pq1&sz=w600,https://amitphotos.com,FALSE
1GkIX48BOMYyS_v-o1Rv6mqJQqOZRH5D0,בית עם דוגמנות סלובקית,סלובקיה,בית מסורתי בסלובקיה עם קישוטים גיאומטריים לבנים וזרעים אדומים,https://drive.google.com/thumbnail?id=1GkIX48BOMYyS_v-o1Rv6mqJQqOZRH5D0&sz=w600,https://amitphotos.com,FALSE
1_a6lttAlcebpHimEUXAe6ah0wfrMUMPO,חלון צהוב בקיר כחול,סלובקיה,חלון צהוב עם מסגרת עץ בקיר כחול מעץ בסלובקיה,https://drive.google.com/thumbnail?id=1_a6lttAlcebpHimEUXAe6ah0wfrMUMPO&sz=w600,https://amitphotos.com,FALSE
1_rvROOsKzW5uy4ICPVqOTOhsnEfvAKDN,סתיו בסלובקיה,סלובקיה,עצים בעלים זהובים ותופסים בצבעי סתיו עשירים,https://drive.google.com/thumbnail?id=1_rvROOsKzW5uy4ICPVqOTOhsnEfvAKDN&sz=w600,https://amitphotos.com,FALSE
1RWz2ZIrTCbwxA6A9sEGhUol4i4hOIo5y,רובין אירופי בסלובקיה,סלובקיה,ציפור רובין קטנה עם חזה כתום עומדת על אזור מוסוגר בירוק,https://drive.google.com/thumbnail?id=1RWz2ZIrTCbwxA6A9sEGhUol4i4hOIo5y&sz=w600,https://amitphotos.com,FALSE
1lraiJ-ll34As0arwxTDdeuI84tY3LaLg,נוף הררי בסלובקיה הרי הטטרה,סלובקיה,,https://drive.google.com/thumbnail?id=1lraiJ-ll34As0arwxTDdeuI84tY3LaLg&sz=w600,https://amitphotos.com,FALSE
1zEdwwkBZymZDz0Ox08whcH7AIMza3fmo,יער ירוק בסלובקיה,סלובקיה,שביל יער צפוף עם אור שמש זהוב וגזעים נפלים על הקרקע,https://drive.google.com/thumbnail?id=1zEdwwkBZymZDz0Ox08whcH7AIMza3fmo&sz=w600,https://amitphotos.com,FALSE
1FffSq1Efh0FGtGtspYnkXmfHE0T_bwEf,בית ורוד בסלובקיה,סלובקיה,דלת עתיקה וחלון על קיר ורוד עם סימני בלאי של שנים,https://drive.google.com/thumbnail?id=1FffSq1Efh0FGtGtspYnkXmfHE0T_bwEf&sz=w600,https://amitphotos.com,FALSE
1QmWH16e2CsXg9vCf8AGlOQynd2OUY01A,חזיתות פראג,צכיה,,https://drive.google.com/thumbnail?id=1QmWH16e2CsXg9vCf8AGlOQynd2OUY01A&sz=w600,https://amitphotos.com,FALSE
1ZA_dDv5o1IIU3HCsjn-z5uTl9pMP_loB,פסל ושעון,צכיה,,https://drive.google.com/thumbnail?id=1ZA_dDv5o1IIU3HCsjn-z5uTl9pMP_loB&sz=w600,https://amitphotos.com,FALSE
1RZovqk9ivjEcC0x-TDDL7fyoKzPbYCBD,שחר על גשר קארלוב,צכיה,,https://drive.google.com/thumbnail?id=1RZovqk9ivjEcC0x-TDDL7fyoKzPbYCBD&sz=w600,https://amitphotos.com,FALSE
1eOIDRz1hUQa8ZU2jTlmroTIgtg1twdh6,צלליות שקיעה,צכיה,,https://drive.google.com/thumbnail?id=1eOIDRz1hUQa8ZU2jTlmroTIgtg1twdh6&sz=w600,https://amitphotos.com,FALSE
13e4_-dZYmpJ6IzKA-LYSKyC1GW2xUMlw,אור בקצה המנהרה,צכיה,,https://drive.google.com/thumbnail?id=13e4_-dZYmpJ6IzKA-LYSKyC1GW2xUMlw&sz=w600,https://amitphotos.com,FALSE
1yyoxGxrH43m_n1Zs-4vY5SjpyhUcWkth,דייג בודד,צכיה,,https://drive.google.com/thumbnail?id=1yyoxGxrH43m_n1Zs-4vY5SjpyhUcWkth&sz=w600,https://amitphotos.com,FALSE
1Isx2nOOojjOZ8WFnG8l94a3ZiSykyJ5-,מזרקת העיר,צכיה,,https://drive.google.com/thumbnail?id=1Isx2nOOojjOZ8WFnG8l94a3ZiSykyJ5-&sz=w600,https://amitphotos.com,FALSE
1BMopuR06xvtl85U0SUFS3I_hJtt0sRFj,סמטה צבעונית,צכיה,,https://drive.google.com/thumbnail?id=1BMopuR06xvtl85U0SUFS3I_hJtt0sRFj&sz=w600,https://amitphotos.com,FALSE
1qgcuYmnA3LEYpCHoY1FnpykPbOgMMgDJ,גלגל תבן,צכיה,,https://drive.google.com/thumbnail?id=1qgcuYmnA3LEYpCHoY1FnpykPbOgMMgDJ&sz=w600,https://amitphotos.com,FALSE
1cjNhaJ1rr2rbnbsHJBVw8Rr7nxnEJhV9,מגדל בשקיעה,צכיה,,https://drive.google.com/thumbnail?id=1cjNhaJ1rr2rbnbsHJBVw8Rr7nxnEJhV9&sz=w600,https://amitphotos.com,FALSE
15t5id-f_ULlYV3YQA6iAf5YShDMJcMyz,עיר בתוך המים,צכיה,,https://drive.google.com/thumbnail?id=15t5id-f_ULlYV3YQA6iAf5YShDMJcMyz&sz=w600,https://amitphotos.com,FALSE
1QfirjVJnizNRTYdxqEqLTxiVN8uirsXJ,עגינה לפני הסערה,צכיה,,https://drive.google.com/thumbnail?id=1QfirjVJnizNRTYdxqEqLTxiVN8uirsXJ&sz=w600,https://amitphotos.com,FALSE
1TO9Zqce6xzSvFCThwTOxKo-CBA-lizu7,שער הטירה,צכיה,,https://drive.google.com/thumbnail?id=1TO9Zqce6xzSvFCThwTOxKo-CBA-lizu7&sz=w600,https://amitphotos.com,FALSE
1lRbbVKKtIb2ZB-3UCDu3g0Idk1xaavs_,חצר הטירה,צכיה,,https://drive.google.com/thumbnail?id=1lRbbVKKtIb2ZB-3UCDu3g0Idk1xaavs_&sz=w600,https://amitphotos.com,FALSE
1dEnlhyIGafN2XRJsX15pTYIOplyEnbmW,שמים מבעד לחלון,צכיה,,https://drive.google.com/thumbnail?id=1dEnlhyIGafN2XRJsX15pTYIOplyEnbmW&sz=w600,https://amitphotos.com,FALSE
1y6iG3IiFk0GlsCUsBZsepI4Np7JEFH0O,לוחם קרנבל,פורטרטים,,https://drive.google.com/thumbnail?id=1y6iG3IiFk0GlsCUsBZsepI4Np7JEFH0O&sz=w600,https://amitphotos.com,FALSE
1zRydz-feBGM0nA4GVqS2xlblOyfmEYT0,ליצנית חייכנית,פורטרטים,,https://drive.google.com/thumbnail?id=1zRydz-feBGM0nA4GVqS2xlblOyfmEYT0&sz=w600,https://amitphotos.com,FALSE
1qS2yrWz66Xt2XQtmxjLbi30BBFrqGXB1,מבט דרך זכוכית מגדלת,פורטרטים,,https://drive.google.com/thumbnail?id=1qS2yrWz66Xt2XQtmxjLbi30BBFrqGXB1&sz=w600,https://amitphotos.com,FALSE
15vSnXub3qWplVF87Yw7YGpEXrOh5KHj_,נקודות צהוב שחור,פורטרטים,,https://drive.google.com/thumbnail?id=15vSnXub3qWplVF87Yw7YGpEXrOh5KHj_&sz=w600,https://amitphotos.com,FALSE
1jStHSSDQG3tC32p6zLS94bT7fi7j2BrA,פרצוף ג'וקר,פורטרטים,,https://drive.google.com/thumbnail?id=1jStHSSDQG3tC32p6zLS94bT7fi7j2BrA&sz=w600,https://amitphotos.com,FALSE
100AYpaK0jeKjH_qzGfF6jNPd7katXEZR,ציור חי,פורטרטים,,https://drive.google.com/thumbnail?id=100AYpaK0jeKjH_qzGfF6jNPd7katXEZR&sz=w600,https://amitphotos.com,FALSE
1JFmSumQcXYhX4flmCGZbWXeO5bgIUU8-,זקן הקסמים,פורטרטים,,https://drive.google.com/thumbnail?id=1JFmSumQcXYhX4flmCGZbWXeO5bgIUU8-&sz=w600,https://amitphotos.com,FALSE
1O6AzQfr_Av8rOsdRffwNBvumKBGugOQF,שמחת פורים,פורטרטים,,https://drive.google.com/thumbnail?id=1O6AzQfr_Av8rOsdRffwNBvumKBGugOQF&sz=w600,https://amitphotos.com,FALSE
15h8IlkqnlorfEseEFBHjNikOSgMvsCQ_,חמניות צהובות,פרחים וצמחים,,https://drive.google.com/thumbnail?id=15h8IlkqnlorfEseEFBHjNikOSgMvsCQ_&sz=w600,https://amitphotos.com,FALSE
14dXkH2hZxQMYqIh6v5i91YmbM3Xf9b5l,עלים ירוקים בחושך,פרחים וצמחים,,https://drive.google.com/thumbnail?id=14dXkH2hZxQMYqIh6v5i91YmbM3Xf9b5l&sz=w600,https://amitphotos.com,FALSE
1R3Lv_smqPJSptwBwlDNsnn59fijMhPW4,פרח לבן עדין,פרחים וצמחים,,https://drive.google.com/thumbnail?id=1R3Lv_smqPJSptwBwlDNsnn59fijMhPW4&sz=w600,https://amitphotos.com,FALSE
1B3uddNdrCbRL_ldEWMJcUVe1L4A3f42E,כתר הציקלמן,פרחים וצמחים,פרח ציקלמן ורוד עם עלים מתפתלים על רקע שחור,https://drive.google.com/thumbnail?id=1B3uddNdrCbRL_ldEWMJcUVe1L4A3f42E&sz=w600,https://amitphotos.com,FALSE
1T1ysYl7OBegcFnpAHThQqZX8-nV6_0oR,ורדה ורודה בתפתחות,פרחים וצמחים,ורדה ורודה עדינה בתפתחות מלאה עם עלי כותרת משיריים,https://drive.google.com/thumbnail?id=1T1ysYl7OBegcFnpAHThQqZX8-nV6_0oR&sz=w600,https://amitphotos.com,FALSE
1glcm3u0LLLWC4sw-r8GgsnIyMYgGT3L_,פרח אדום עדין,פרחים וצמחים,פרח אדום בעדינות על רקע טבעי מטושטש וירוק,https://drive.google.com/thumbnail?id=1glcm3u0LLLWC4sw-r8GgsnIyMYgGT3L_&sz=w600,https://amitphotos.com,FALSE
1_IZewWsa8jDUNLATxFo5i7rZEyUakKm6,פריחת אביב צילום מאקרו תקריב,פרחים וצמחים,,https://drive.google.com/thumbnail?id=1_IZewWsa8jDUNLATxFo5i7rZEyUakKm6&sz=w600,https://amitphotos.com,FALSE
1A8y2S1s8pDnIzK0lbW6NpxJS5plJcYzJ,פרח אדום בשמש,פרחים וצמחים,פרח אדום זוהר עם אור שמש חודר דרך עלי הכותרת,https://drive.google.com/thumbnail?id=1A8y2S1s8pDnIzK0lbW6NpxJS5plJcYzJ&sz=w600,https://amitphotos.com,FALSE
1UHAnI17wVt8l6w6tNGjcxBPKoMGFchos,עלים ירוקים בתאורת שמש,פרחים וצמחים,"עלים ירוקים בהירים מוארים מאחור, מציגים מבנה ורידי עדין ודקיק",https://drive.google.com/thumbnail?id=1UHAnI17wVt8l6w6tNGjcxBPKoMGFchos&sz=w600,https://amitphotos.com,FALSE
1Z-qtX5WfnR8N7tWtgSLLx4uBWQUIm_wf,פרחים ורודים עדינים,פרחים וצמחים,אשכול פרחים ורודים בעלי עלי כ萼חמש בצבע עדין על רקע ירוק מטושטש,https://drive.google.com/thumbnail?id=1Z-qtX5WfnR8N7tWtgSLLx4uBWQUIm_wf&sz=w600,https://amitphotos.com,FALSE
1heVuuhd-zNbofmd1jqmB_mkJmdxEY_pf,פרחים סגולים עדינים,פרחים וצמחים,אוסף של פרחים סגולים וורודים עם עלי כותרת עדינים ולב צהוב,https://drive.google.com/thumbnail?id=1heVuuhd-zNbofmd1jqmB_mkJmdxEY_pf&sz=w600,https://amitphotos.com,FALSE
1JK0T5D9bSH3ZJJ0_HMWAWVa6bUi-BoaG,ורד ורוד מלא,פרחים וצמחים,פרח ורד עדין בגוון ורוד בהיר עם עלי כותרת שכבתיים,https://drive.google.com/thumbnail?id=1JK0T5D9bSH3ZJJ0_HMWAWVa6bUi-BoaG&sz=w600,https://amitphotos.com,FALSE
1hz0djJ0vvaJn81qutGPOsos4LTs1Ysx8,אנמונה סגולה על אדום,פרחים וצמחים,פרח אנמונה בגוני סגול וכחול על רקע אדום עוז,https://drive.google.com/thumbnail?id=1hz0djJ0vvaJn81qutGPOsos4LTs1Ysx8&sz=w600,https://amitphotos.com,FALSE
101p4QYL3gWSjMG-vtvTaCjCsF2GNpYoK,פרח ירוק מואר,פרחים וצמחים,"פרח ירוק עם עלי כותרת משובחים, מוקף בתאורה חמה מלפנים",https://drive.google.com/thumbnail?id=101p4QYL3gWSjMG-vtvTaCjCsF2GNpYoK&sz=w600,https://amitphotos.com,FALSE
1r_VnEdgHtk5mswJRNcQFXX6q8ulb8GbB,חמנייה בתפרחת מלאה,פרחים וצמחים,פרח חמנייה צהוב זוהר עם פרחוני הדיסק בפוקוס מושלם,https://drive.google.com/thumbnail?id=1r_VnEdgHtk5mswJRNcQFXX6q8ulb8GbB&sz=w600,https://amitphotos.com,FALSE
1F3Mqm_32vZ1IzS2W73VxFvDUgMpdNlRX,חמנייה על רקע כחול,פרחים וצמחים,פרח חמנייה צהוב בוהק על רקע שמיים כחול צלול,https://drive.google.com/thumbnail?id=1F3Mqm_32vZ1IzS2W73VxFvDUgMpdNlRX&sz=w600,https://amitphotos.com,FALSE
1utEEIbAWMpJ2zgwXH5WkUEiQcAklsDgr,חמנייה בשדה צהוב,פרחים וצמחים,חמנייה בודדה בוהקת מול רקע של שדה פורח תחת שמיים כחולים,https://drive.google.com/thumbnail?id=1utEEIbAWMpJ2zgwXH5WkUEiQcAklsDgr&sz=w600,https://amitphotos.com,FALSE
1bBx1W0YjlrkW8mPhXcgrTyu5LipA1aRW,פרחי דill בשמש,פרחים וצמחים,ענפי דill ירוקים עם פרחים צהובים על רקע שמיים כחולים,https://drive.google.com/thumbnail?id=1bBx1W0YjlrkW8mPhXcgrTyu5LipA1aRW&sz=w600,https://amitphotos.com,FALSE
1O51BSknGAdKbwmMqj_7_V54OFmRhLEjJ,פרח צהוב בהדר,פרחים וצמחים,פרח צהוב עדין על רקע טבעי מטושטש עם עלים ירוקים,https://drive.google.com/thumbnail?id=1O51BSknGAdKbwmMqj_7_V54OFmRhLEjJ&sz=w600,https://amitphotos.com,FALSE
1_XRUpQJywTayw2BqOYcGZFxPxvny52Hx,אורחים,פרחים וצמחים,,https://drive.google.com/thumbnail?id=1_XRUpQJywTayw2BqOYcGZFxPxvny52Hx&sz=w600,https://amitphotos.com,FALSE
1zupqb8Pn3m5timQeu4yweQsALEcg52Am,מגע,פרחים וצמחים,,https://drive.google.com/thumbnail?id=1zupqb8Pn3m5timQeu4yweQsALEcg52Am&sz=w600,https://amitphotos.com,FALSE
1gluRqx-0OMZNnU-NcepCezxMn4d0OoHX,נטפי בוקר,פרחים וצמחים,,https://drive.google.com/thumbnail?id=1gluRqx-0OMZNnU-NcepCezxMn4d0OoHX&sz=w600,https://amitphotos.com,FALSE
1kWZO1rkQHY_NGlT68-exrPm2UCBDlerd,עיניים גדולות,פרחים וצמחים,,https://drive.google.com/thumbnail?id=1kWZO1rkQHY_NGlT68-exrPm2UCBDlerd&sz=w600,https://amitphotos.com,FALSE
1HzQTuShfHFp4kc_CX88gH0u_RbWyPoem,עולם אחר,פרחים וצמחים,,https://drive.google.com/thumbnail?id=1HzQTuShfHFp4kc_CX88gH0u_RbWyPoem&sz=w600,https://amitphotos.com,FALSE
1IKN9iMton4KCv6Hd95P6Jzat_UJ8enwP,קנה מידה אחר,פרחים וצמחים,,https://drive.google.com/thumbnail?id=1IKN9iMton4KCv6Hd95P6Jzat_UJ8enwP&sz=w600,https://amitphotos.com,FALSE
1kSeTTgA6_paqmajQwzko7rz_N1MkRlGK,עיני חרק,פרחים וצמחים,,https://drive.google.com/thumbnail?id=1kSeTTgA6_paqmajQwzko7rz_N1MkRlGK&sz=w600,https://amitphotos.com,FALSE
1ywazk9jJpymO8e5HzLBMkCCWAsgiHGMZ,דרדר סגול בודד,פרחים וצמחים,פרח דרדר סגול על קנה ירוק על רקע טבעי מטושטש,https://drive.google.com/thumbnail?id=1ywazk9jJpymO8e5HzLBMkCCWAsgiHGMZ&sz=w600,https://amitphotos.com,FALSE
1w6kUvKc5OAlZAVgwmbE-kxTE0KUzTfvB,פרח בר צילום מאקרו טבע,פרחים וצמחים,,https://drive.google.com/thumbnail?id=1w6kUvKc5OAlZAVgwmbE-kxTE0KUzTfvB&sz=w600,https://amitphotos.com,FALSE
1LjG0BlIz52uvjeXZVVWg8ww4lQgifpAI,פרח ורוד בעדינות,פרחים וצמחים,פרח ורוד עם עלים דקיקים על רקע מטושטש וכחול,https://drive.google.com/thumbnail?id=1LjG0BlIz52uvjeXZVVWg8ww4lQgifpAI&sz=w600,https://amitphotos.com,FALSE
1yWJqBqlMSiE7F5oee354pYsvUgYX2HOk,פרח וקסום בורגונדי,פרחים וצמחים,פרח בעל עלי כותרת ורודים עם פתח מרכזי בורגונדי עמוק,https://drive.google.com/thumbnail?id=1yWJqBqlMSiE7F5oee354pYsvUgYX2HOk&sz=w600,https://amitphotos.com,FALSE
1EuRqwjvmu0VyTJOxniz0JjhjtyrjvZZr,פרחי לילך סגולים,פרחים וצמחים,אשכול פרחי לילך בוורוד סגול עמוק בפוקוס קרוב,https://drive.google.com/thumbnail?id=1EuRqwjvmu0VyTJOxniz0JjhjtyrjvZZr&sz=w600,https://amitphotos.com,FALSE
1foMx3KXghHVjGnWirDuk1bI8aX5TWVf3,סחלב ורוד זוהר,פרחים וצמחים,"פרח סחלב בגוון ורוד עדין עם לב עמוק, תאורת שמש טבעית",https://drive.google.com/thumbnail?id=1foMx3KXghHVjGnWirDuk1bI8aX5TWVf3&sz=w600,https://amitphotos.com,FALSE
1oqNW9C1s7P014P66F3GsmlntZRchV8gL,אורכידאות לבנות עדינות,פרחים וצמחים,פרחי אורכידאה לבנים עם לב צהוב בתאורה רכה וטבעית,https://drive.google.com/thumbnail?id=1oqNW9C1s7P014P66F3GsmlntZRchV8gL&sz=w600,https://amitphotos.com,FALSE
17SuzI9UwZUmhtJp4PfGDW2jemWbc0xK_,פרחי אורכידיאה לבנים,פרחים וצמחים,פרח אורכידיאה לבן עם פסים סגולים בהירים ודקים,https://drive.google.com/thumbnail?id=17SuzI9UwZUmhtJp4PfGDW2jemWbc0xK_&sz=w600,https://amitphotos.com,FALSE
1TZRbWTabXrbCpUqXJc-EfFLsUaA4XXT-,עלים ירוקים בשמש,פרחים וצמחים,ענפים עדינים עם עלים ירוקים זוהרים בקרני האור הטבעי,https://drive.google.com/thumbnail?id=1TZRbWTabXrbCpUqXJc-EfFLsUaA4XXT-&sz=w600,https://amitphotos.com,FALSE
1Zpb1brFjrBGYnT0-dNx289Ola3kx6FrI,אנתוריום אדום עוצמתי,פרחים וצמחים,פרח אנתוריום אדום בוהק עם אבקן ירוק על רקע כהה,https://drive.google.com/thumbnail?id=1Zpb1brFjrBGYnT0-dNx289Ola3kx6FrI&sz=w600,https://amitphotos.com,FALSE
1D7F-UDEoPqZFWujHMPcIzNQPlzJHEijf,פרח בגוונים סגולים,פרחים וצמחים,פרח עדין בעל עלי כותרת סגולים וצהובים בעדינות מתגלגלים,https://drive.google.com/thumbnail?id=1D7F-UDEoPqZFWujHMPcIzNQPlzJHEijf&sz=w600,https://amitphotos.com,FALSE
